customerID,NbContacts,LastContactDays,SatisfactionScore,FeedbackText
C3161,4.0,94,2.0,Great service and fair price Thak you.
C1799,0.0,117,,"Support agent was kinnd and solved my issue quickly Helpful chat support, fast resolution"
C4035,2.0,131,2.0,"Latency and disconncts make it impossible to work It works, not amazing, not terrible Thank you. I have opened several tickets and nothing was fixed Thank you.!!!"
C5230,2.0,95,,"Helpful chat support, fast ersolution"
C5276,1.0,17,4.0,Good value for the money Thank you.!!
C0089,1.0,121,3.0,Got a minor outage last week hank you.
C5311,4.0,71,5.0,PRICE IS A BIT HIGH COMPARED TO OTHHERS
C4851,3.0,117,2.0,Happy with the internet speed and support Happy with the internet speed and supporrt
C2793,0.0,79,5.0,GREEAT SERVICE AND FAIR PRICE
C3005,8.0,18,4.0,Occasional hiccups but nothing too bad Everything works fine for our family Thank you.
C4027,2.0,147,,"IT WORKS, NOT AMAZING, NOT TERRIBLE THANK YOU. GREAT SERVICE AND FAIR PRICE"
C3819,0.0,7,5.0,Billing is clear and correct each mnth
C4861,2.0,21,1.0,Price is a bit high compared to others Averae experience so far Average experience so far
C5409,1.0,72,3.0,"Great service and fair price Honestly, good vaalue for the money"
C4053,1.0,50,5.0,"Terriblle experience, worst provider I used"
C3282,5.0,109,4.0,"Honestly, avreage experience so far!!!"
C4747,,138,3.0,"Speed never matches what was promised in the contract Terrible experience, worst provider I used Average experience so far"
C2670,,109,2.0,Great service and fair price Thnk you.!
C2412,1.0,62,2.0,"The new router wors well, stable connection"
C2020,4.0,59,3.0,Aveage experience so far
C1505,2.0,105,1.0,I hve opened several tickets and nothing was fixed
C1128,7.0,14,5.0,"Outages every week, unacceptable service Very bad uspport, no one answers my calls"
C4686,4.0,23,3.0,"Pohne line is fine, internet varies"
C5420,1.0,129,4.0,"Latency and disconnects make it impossible to work Terrible experience, worst provider I used"
C0440,1.0,18,3.0,"Honestly, good value for the moneey"
C3268,2.0,30,2.0,"Helpful chat support, fast resolution Support agent was kind and solved my issue quickly The new router works well, stable connection"
C1708,5.0,96,4.0,"Honestly, too expensive for poor quality, thinking to cancel They overcharged me twice and inored my emails Thank you. Billing errors keep haappening, I am really tired of this"
C1741,1.0,25,,"Helpful chat support, ffast resolution Thank you. Happy with the internet speed and support Phone line is fine, internet varies"
C2868,2.0,71,3.0,"GREAT SERVICE AAND FAIR PRICE EMAIL SUPPORT REPLIES AFTER SOME DAYS NO ISSUES LATELY, SATISFIED CUSTOMER THANK YOOU. GOOD VALUE FOR THE MONEY"
C3710,4.0,146,5.0,"NO ISSUES LATELY, SATISFIED CUSTOMER SOMETIMES THE SPEED DROPS AT NIGHT HONESLTY, SERVICE IS OKAY BUT COULD BE BETTER!!"
C2569,3.0,131,5.0,"No isuses lately, satisfied customer Good service overall, nothing major to complain about"
C1873,1.0,3,1.0,"It works, not amazing, nt terrible Installation took longer than expected!!"
C0493,3.0,103,4.0,GOOD VALE FOR THE MONEY THANK YOU.
C4315,1.0,27,2.0,Installation took longer thhan expected
C1596,4.0,11,3.0,Happy with the internet speed and uspport
C0046,3.0,138,2.0,"Helpful chat support, fast reslution"
C2500,3.0,56,2.0,SERVICE IS OKAY BUT COULD BE BETTER EMAIL SUPPORT REPLIES AFTER SOME DAYS HAPPY WITH THE INTERNET SPEED AND SUPORT
C1241,2.0,92,4.0,"It woks, not amazing, not terrible"
C0140,3.0,177,1.0,Happy with the intrenet speed and support Thank you.
C4516,3.0,179,,EMAL SUPPORT REPLIES AFTER SOME DAYS
C3945,1.0,123,5.0,"No issues lately, satisfied customer Installation took longer than expecetd Got a minor outage last week"
C5161,0.0,10,2.0,"Billing is clear and correct each month Honestly, good service overall, nothing major to complain about thank you. Installation took longer than expected Good service overalll, nothing major to complain about"
C3547,0.0,5,4.0,"Email support replies after some days Honestly, the new router works well, stable connection"
C1917,1.0,122,2.0,GREAT SERVICE AND FAIR PRICE THNAK YOU.
C1878,,118,1.0,Good value for the moneey
C1135,1.0,19,5.0,Happy with the internet speed and spport
C0038,0.0,168,3.0,GOT A MINOR OUTAGE LAST WEEK THANK YOU. SUPPORT AGENT WAS KIND AND SOLVED MY SSUE QUICKLY PRICE IS A BIT HIGH COMPARED TO OTHERS
C4515,3.0,98,,Support agnt was kind and solved my issue quickly Service is okay but could be better
C3009,2.0,32,5.0,INSTALLTAION TOOK LONGER THAN EXPECTED
C2051,3.0,110,,"TOO EPXENSIVE FOR POOR QUALITY, THINKING TO CANCEL"
C2786,2.0,55,5.0,"HELPFUL CHAT SUPPORT, FAST RESOLUTION GREAT SERVICE AND FAIR PRICE GREAT SERVICE AND FARI PRICE!!!"
C3843,0.0,141,3.0,Got a minor outage last week Occasional hiccups but nothing too bad Thank you.!!
C2622,2.0,7,5.0,"Billing errors keep happening, I am really tired of this I have opened several tikets and nothing was fixed!!!"
C2151,2.0,120,3.0,Emaiil support replies after some days
C3220,1.0,75,4.0,"INSTALLATION TOOK LONGER THAN EXPECTED GOOD SERVICE OVERALL, NOTHING MAJOR TO COMPLAIN ABOUT EVERYTHING ORKS FINE FOR OUR FAMILY"
C2102,1.0,58,4.0,"Phone lnie is fine, internet varies!!"
C0258,1.0,125,4.0,Price is a bit high compared to others!!
C4230,1.0,28,3.0,"Honestly, price is a bit high compared to others The new router works well, stable connection"
C3643,4.0,24,5.0,Hppy with the internet speed and support
C5261,1.0,8,4.0,"They overchargged me twice and ignored my emails Very bad support, no one answerrs my calls"
C2307,1.0,8,3.0,Good value for the money Occasional hiccups but nothing too bad Support agent was kind and solved my issue quickly
C1390,1.0,22,1.0,"PHONE LINE IS FINE, INTERNTE VARIES THANK YOU. HONESTLY, PRICE IS A BIT HIGH COMPARED TO OTHERS EVERYTHING WORKS FINE FOR OUR FAMILY GOOD VALUE FOR THE MONEY"
C1883,1.0,170,2.0,"Honestly, support agnt was kind and solved my issue quickly Honestly, it works, not amazing, not terrible!!!"
C4656,1.0,156,2.0,GREAT SRVICE AND FAIR PRICE GREAT SERVICE AND FAIR PRICE
C3476,3.0,132,4.0,"No issues lately, satisfied customer Thank you. Average experience so far"
C3714,2.0,77,5.0,AVERAGE EXPERIENCE SO AR I HAVE OPENED SEVERAL TICKETS AND NOTHING WAS FIXED!!!
C1614,,89,4.0,"Honestly, no issues lately, satisfied customer Hepful chat support, fast resolution"
C4991,,1,3.0,SERVICE IS OKAY BUT COULD BE BETTER!!!
C2436,,176,3.0,"Average experience so far Thank you. Honestly, the new router works well, stable connection Helpful chat support, fast resolution Suppport agent was kkind and solved my issue quickly"
C5427,2.0,19,3.0,"Email support replies after some days Service is okay but could be better The new router works well, stalbe connection Thank you.!!"
C1933,1.0,120,3.0,"Happy with the internet speed and support The ew router works well, stable connection"
C3518,1.0,156,1.0,Averagge experience so far
C2360,1.0,11,1.0,"HONESTLY, EMAIL SUPPORT REPLIES AFTER SOME DAYS!!!"
C2077,2.0,78,4.0,Sommetimes the speed drops at night Thank you.
C2153,0.0,53,2.0,"Good value for the money Thank you. It works, not amazing, not terrible Grat service and fair price Happy with the internet spede and ssupport!!"
C1062,5.0,77,2.0,"Everything works fine fr our family Everything works fiine for our family Thank you. Honestly, phone line is fine, internet varies"
C3667,3.0,28,3.0,"PHONE LIEN IS FINE, INTERNET VARIES PRICE IS A IT HIGH COMPARED TO OTHERS"
C1328,2.0,167,3.0,"No issues lately, saitsfied customer"
C4271,2.0,17,,Sometimes the sspeed drops at night!!
C1654,,128,3.0,Price is a it high compared to others Thank you. Speed never matches what was promised in the contract
C0277,1.0,76,3.0,Sometimes the speed dops at night
C0185,3.0,135,4.0,"PHONE LINE IS FINE, INTERNET VARIES HONESTLY, PRICE IS A BIT HIGH COMPARED TO OTHERS HONESTLY, SERVICE IS OKAY BUT COULD BE BETTER SOMETIMES HTE SPEED DROPS AT NIGHT"
C4681,1.0,158,1.0,Service is okay but could be better Thaank you. Service is okay but could be better Thank you.!!
C3199,1.0,156,3.0,"NO ISSUES LATELY, SATISFIED CUSTOMER AVERAGE EXPERIENCE SO FAR GOT A MINOR OUTAGE LAST WEEK!!!"
C0950,4.0,124,2.0,Sometimes the speed drpos at night
C0396,1.0,92,4.0,"Honestly, the new router works well, stable connection tank you.!!"
C4119,,156,1.0,"Honestly, latency and disconnects make it impossible to work Outaegs every week, unacceptable service"
C4099,1.0,4,5.0,"HONESTLY, I HAVE OPENED SEVERAL TICKETS AND NOTHING WAS FIXED!!!"
C4166,1.0,159,,GOOT A MINOR OUTAGE LAST WEEK
C5231,1.0,175,3.0,"Too expensive for poor quality, thinking to cancel Speed never matches what was promised in the contract!"
C3635,2.0,90,3.0,"Honestly, sometimes the speed drrops at night"
C0970,5.0,147,4.0,"The new router works well, stable connection Thank you.!!"
C3517,5.0,118,1.0,"Sometimes the speed drops at night Thank you. Support agent was kind ad solved my issue quikly No issues lately, satisfied customre!"
C4468,2.0,121,1.0,Installation took longer than expected Got a minor outage last week Happy with the intrnet speeed and support
C1574,4.0,106,4.0,"Everything works fine for our faamily Honestly, sometimes the sspeed drops at night thank yyou. The new router works well, stable connection"
C5071,3.0,79,5.0,"Latency and disconnects make it impossbile to work Outaegs every week, unacceptable service Thank you."
C3029,1.0,176,2.0,"Good serviec overall, nothing major to complain about!!"
C0254,2.0,46,,"HONESTLY, SPEED NEVER MATCHS WHAT WAS PROMISED IN THE CONTRACT"
C4994,1.0,160,5.0,"Helpful chat supprot, fast resolution"
C3274,4.0,105,1.0,"HONESTLY, HELPFUL CHAT SUPPORT, FAST RESOLUTOIN"
C3646,0.0,138,2.0,"Terrible experience, worst provider I usde I have opened several tickets and nothing was fixed Terribble experience, worst provider I used Thank you."
C3510,2.0,42,,"PRICE IS A BIT HIIGH COMPARED TO OTHERS HONESTLY, PRICE IS A BIT HIGH COMPARDE TO OTHERS HONESTLY, OCCASIONAL HICCUPS BUT NOTHING TOO BAD PHONE LINE IS FINE, INTERNET VARIES"
C1809,1.0,169,5.0,"Good service overall, nothing major to complain baout"
C3241,4.0,154,4.0,"Good value for the money Helpful chat suppor,t fast resolution"
C4474,1.0,27,5.0,"Good servvice overall, nothing major to complain about"
C2339,4.0,31,1.0,"Gret service and fair price Sometimes the speed drops at night Good servcie overall, nothing major to complain about Thank you."
C1316,2.0,25,2.0,"The new router works well, stable connection Godo value for the money No issues lately, satified customer Great service and fair price!!!"
C3100,1.0,111,2.0,"HAPPY WITH THE INTERNET SPEED AND UPPORT NO ISSUES LATELY, SATISFIED CUSTOMER HELPFUL CHAT SUPPORT, FAST RESOLUTION THANK YUO."
C1842,1.0,67,,"Honestly, great service and fair pirce Good service overall, nothing major to complain about"
C3354,6.0,162,,"Good service overall, nothing major to cmplain about Good service overall, nothing major to complain about"
C0546,1.0,135,2.0,"eHlpful chat support, fast resolution Good value for the money Thank you. Price is a bit high compared to others Good value for the money"
C2921,2.0,19,5.0,"Honestly, the new router works well, stable cnnection"
C3034,2.0,121,1.0,"Honesty, service is okay but could be better"
C3273,2.0,40,4.0,GOT A MINOR OUTAGE LAST WEEK!
C4756,2.0,20,5.0,"Internet is slow and unstable almost every evening Too expensive for poor quality, thinking to cancel Billing errors keep happening, I am eally tired of this Honestly, billing errors keep happening, i am erally tired of this Phone line is fine, internet varies!"
C3327,3.0,60,3.0,Support agent was kind and olved my issue quickly Thank you.
C1793,4.0,59,3.0,"HONESTLY, OCCASONAL HICCUPS BUT NOTHING TOO BAD"
C1172,1.0,56,5.0,Average experience so far Thank you. Price is a bit high compraed to others
C0924,5.0,9,2.0,"Sometimes the speed drops at nnight Installation took longer than expected It works, not amazing, not terible"
C0825,0.0,19,1.0,"Honeestly, too expensive for poor quality, thinking to cancel"
C0664,2.0,98,1.0,Smoetimes the speed drops at night
C1778,2.0,162,5.0,"Honestly, good service overall, nothing amjor to complain about"
C2165,1.0,117,2.0,"GOOD SERVICE OVERALL, NOTHING MAJOR TO COMPLAIN ABOUT HAPY WITH TEH INERNET SPEED AND SUPPORT HONESTLY, SERVICE IS OKAY BUT COULD BE BETTER THANK YOU."
C0788,3.0,124,3.0,"Outages every week, unacceptable service Latency and disconnects make it impossible to work Thank you. Honestly, got a minor outage last week"
C5443,2.0,75,2.0,"No issues laately, satisfied customer Thank you."
C0100,5.0,173,5.0,"Everything works fine for our family Helpful chat support, afst resolution"
C0395,1.0,79,4.0,"Honestly, it works, not amazing, not terrible thank ou."
C3393,2.0,13,4.0,Servcie is okay but could be better!!!
C4843,2.0,99,5.0,"Evrything works fine for our family Honestly, sometimes the speed drops at ight"
C2503,1.0,78,2.0,"Average experience so far Thank you. Honestly, speed never matches hwat was promised in the contract"
C0022,3.0,88,2.0,Internet is slow and unstable almost every evening Internet is slow and unstable almost every evening
C2636,4.0,102,,AERAGE EXPERIENCE SO FAR
C1672,3.0,180,2.0,"They overcharged me twice and ignored my emails Outages every week, unacceeptable service Thank you. Honestly, email support replies after some days Billing errors keep happening, I am really tired of this"
C4486,2.0,42,3.0,"Honestly, suppot agent was kind and solved my issue quickly"
C0295,2.0,118,4.0,Price is a bti high compared to others Average experience so far Installation took longer than expected Sometimes the speed drops at night
C1396,1.0,27,3.0,"Honestly, service is okay but could be better Honestly, email support replies after some days"
C0760,3.0,6,4.0,"Good value for the money Thank you. Good value for the money Honestly, price is a bit high compared to others"
C4150,4.0,145,,"Too expensive for poor quality, thinking to canncel"
C2033,1.0,157,3.0,"Billing is clear and correct each month No issues lately, satisfied customer Helpful chat support, fast resolution"
C0779,1.0,61,4.0,GOOD VALUE FOR THE MONEY OCCASIONAL HICCUPS BUT NOTHING TOO BAD!
C0850,5.0,30,,"Price is a bit high compared to others Honestly, price is a bit high compared to others"
C4396,1.0,27,4.0,"Terrible experience, worst provider I used They overcharged me twice and ignored my emails!!!"
C2052,3.0,11,3.0,"Honestly, phoe line is fine, internet varies Happy with hte itnernet speed and support Support agent was kind and solved my issue quickly!!!"
C4610,0.0,70,2.0,"Helpful chat support, fast resolution Price is a bit high compaed to others"
C5140,5.0,70,2.0,Everything works finne for our family
C4037,3.0,52,3.0,EMAIL SUPPRT REPLIES AFTER SOME DAYS BILLING IS CLEAR AND CORRECT EACH MONTH
C2454,5.0,48,2.0,"Good service overall, nothing major to complain aabout Thank you."
C1798,1.0,87,,Happy with the internet seped and support!!
C2513,6.0,40,3.0,Service is okay but could be better Thank you. Average experience so far
C4573,2.0,169,2.0,"Good service overall, nothnig major to complain about"
C4630,3.0,49,4.0,EVERYTHING WOKS FINE FOR OUR FAMILY
C4164,1.0,93,2.0,"Honestly, billing is clear and correct eeach month!"
C4631,2.0,152,5.0,Great service and fair price Thank you.!
C3215,1.0,92,5.0,Support agetn was kind and solved my issue quickly
C3438,2.0,172,5.0,"Billing is clear and correct each month It works, not amazing, not terrible Honestly, good service overall, nothing maojr to complain about!"
C3968,,80,3.0,"It works, not amazing, not terrible Helpful chat support, fast resolution Service is okay but could be better Good service overall, nothing major to complain about"
C4911,0.0,168,1.0,Latecny and disconnects make it impossible to work
C2962,0.0,172,5.0,"Too expensive for poor quality, thinking to cancel Outages every week, unacceptable service!!"
