customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Region,Age,Churn
C3285,Male,0,No,No,68,North,81.0,No
C3286,Female,0,No,No,59,North,68.0,No
C3287,Female,0,Yes,No,71,North,64.0,Yes
C3288,Female,0,No,Yes,22,North,74.0,No
C3289,Female,0,No,,29,West,37.0,Yes
C3290,Female,1,No,No,69,East,37.0,Yes
C3291,Male,1,No,No,45,South,81.0,Yes
C3292,Female,0,No,Yes,70,West,55.0,No
C3293,Male,0,No,No,17,South,,No
C3294,Male,0,Yes,No,39,North,82.0,No
C3295,Female,0,Yes,No,40,West,22.0,No
C3296,Female,0,No,No,28,South,81.0,Yes
C3297,Female,0,No,Yes,2,East,44.0,No
C3298,Female,1,Yes,Yes,27,South,37.0,No
C3299,Female,1,Yes,No,21,East,77.0,Yes
C3300,Male,0,No,Yes,7,West,57.0,No
C3301,Female,0,No,No,61,North,23.0,No
C3302,Female,0,Yes,No,52,West,90.0,No
C3303,Male,0,No,No,48,North,53.0,No
C3304,Male,0,No,Yes,19,East,82.0,Yes
C3305,Female,0,Yes,Yes,12,West,28.0,Yes
C3306,Male,0,,No,71,West,66.0,No
C3307,Female,0,No,No,2,North,45.0,Yes
C3308,Male,0,No,Yes,17,North,39.0,Yes
C3309,Male,0,No,No,3,East,64.0,No
C3310,Female,0,No,No,21,North,83.0,No
C3311,Male,0,Yes,Yes,51,South,42.0,No
C3312,Male,0,No,Yes,10,West,84.0,No
C3313,Male,1,Yes,No,55,East,49.0,No
C3314,Male,0,Yes,Yes,36,North,34.0,No
C3315,Male,0,Yes,Yes,51,South,57.0,Yes
C3316,Male,0,Yes,Yes,17,West,47.0,No
C3317,Female,0,No,No,61,East,,No
C3318,Female,0,,No,13,East,45.0,Yes
C3319,Male,0,No,,65,South,64.0,No
C3320,Female,0,Yes,Yes,48,North,40.0,No
C3321,Female,0,No,Yes,70,South,,No
C3322,Female,0,No,,47,East,18.0,No
C3323,Male,0,No,Yes,10,South,46.0,No
C3324,Female,0,No,No,57,East,67.0,No
C3325,Male,0,Yes,Yes,13,East,81.0,No
C3326,Female,0,Yes,,61,East,54.0,No
C3327,Male,0,Yes,Yes,58,North,78.0,No
C3328,Male,0,,No,68,West,24.0,No
C3329,Female,1,No,No,29,East,81.0,No
C3330,Female,0,Yes,No,16,North,35.0,No
C3331,Male,1,Yes,Yes,63,North,46.0,No
C3332,Female,1,Yes,,47,East,77.0,No
C3333,Female,0,No,No,43,South,71.0,No
C3334,Female,0,Yes,No,23,North,89.0,Yes
C3335,Male,0,Yes,No,30,North,38.0,No
C3336,Male,1,Yes,Yes,57,North,38.0,No
C3337,Female,0,No,Yes,30,West,75.0,No
C3338,Female,0,No,,67,East,66.0,No
C3339,Female,0,No,No,56,East,53.0,No
C3340,Male,0,Yes,No,24,West,34.0,No
C3341,Male,0,Yes,No,8,East,70.0,No
C3342,Female,0,Yes,Yes,44,East,32.0,No
C3343,Female,0,Yes,No,34,South,57.0,No
C3344,Female,1,Yes,No,35,East,68.0,No
C3345,Female,0,Yes,Yes,50,North,82.0,Yes
C3346,Female,0,No,No,17,South,30.0,No
C3347,Female,0,Yes,No,2,North,55.0,No
C3348,Male,0,Yes,No,54,North,43.0,No
C3349,Female,0,No,No,44,North,32.0,No
C3350,Male,0,No,No,49,South,22.0,No
C3351,Female,0,No,No,2,West,19.0,No
C3352,Female,0,No,No,72,South,82.0,No
C3353,Male,0,Yes,No,70,West,77.0,No
C3354,Male,0,No,No,9,East,73.0,No
C3355,Male,0,No,No,1,East,55.0,No
C3356,Male,0,Yes,Yes,69,North,74.0,No
C3357,Female,0,Yes,Yes,9,West,68.0,No
C3358,Male,0,No,Yes,14,North,58.0,Yes
C3359,Female,0,Yes,No,27,East,87.0,No
C3360,Male,0,Yes,No,9,East,69.0,No
C3361,Female,1,Yes,No,36,South,18.0,Yes
C3362,Female,1,Yes,Yes,3,North,35.0,No
C3363,Female,0,Yes,No,23,South,44.0,No
C3364,Female,0,Yes,No,30,West,89.0,No
C3365,Female,0,,Yes,19,West,59.0,Yes
C3366,Female,0,Yes,No,67,West,23.0,No
C3367,Male,0,No,No,50,South,41.0,No
C3368,Female,1,Yes,Yes,48,South,62.0,Yes
C3369,Male,0,No,Yes,3,North,88.0,Yes
C3370,Male,0,No,No,66,West,24.0,No
C3371,Female,0,No,No,27,South,33.0,No
C3372,Male,0,No,No,40,South,75.0,No
C3373,Female,0,Yes,No,18,West,74.0,No
C3374,Male,0,,No,27,East,59.0,Yes
C3375,Female,0,No,Yes,11,East,31.0,No
C3376,Male,0,Yes,No,39,North,73.0,No
C3377,Female,0,No,Yes,19,South,29.0,No
C3378,Female,0,No,No,7,West,32.0,Yes
C3379,Female,0,Yes,Yes,57,East,25.0,No
C3380,Female,0,No,Yes,2,South,75.0,No
C3381,Male,0,No,Yes,38,North,70.0,No
C3382,Female,1,Yes,Yes,5,South,26.0,No
C3383,Male,0,Yes,No,36,East,63.0,No
C3384,Male,0,No,Yes,68,North,24.0,No
C3385,Male,0,No,No,57,East,61.0,No
C3386,Female,0,Yes,No,20,East,31.0,No
C3387,Male,0,Yes,No,5,West,23.0,Yes
C3388,Male,0,No,No,24,North,52.0,No
C3389,Male,0,No,No,30,West,87.0,No
C3390,Female,0,No,Yes,28,East,78.0,No
C3391,Female,1,No,No,53,South,41.0,No
C3392,Male,1,Yes,,51,West,90.0,No
C3393,Female,0,Yes,Yes,7,North,19.0,No
C3394,Female,0,No,No,42,East,68.0,No
C3395,Male,0,No,No,35,South,48.0,No
C3396,Male,0,Yes,Yes,34,East,44.0,No
C3397,Female,0,Yes,No,54,East,48.0,No
C3398,Male,0,No,Yes,29,North,87.0,No
C3399,Female,1,Yes,No,10,East,60.0,Yes
C3400,Female,0,No,No,27,East,69.0,No
C3401,Female,0,Yes,Yes,13,West,31.0,Yes
C3402,Female,0,Yes,Yes,42,North,76.0,No
C3403,Female,0,,Yes,37,South,37.0,No
C3404,Female,0,No,Yes,61,East,69.0,No
C3405,Male,0,No,Yes,21,North,57.0,Yes
C3406,Male,1,No,No,3,East,85.0,No
C3407,Female,0,No,No,8,North,61.0,Yes
C3408,Female,0,Yes,No,70,South,23.0,No
C3409,Female,1,Yes,No,17,West,74.0,No
C3410,Male,0,No,No,10,West,75.0,Yes
C3411,Female,0,No,No,13,East,89.0,Yes
C3412,Male,0,No,Yes,12,West,47.0,Yes
C3413,Female,0,No,No,66,East,69.0,Yes
C3414,Female,0,Yes,Yes,23,East,28.0,No
C3415,Male,0,Yes,No,65,West,64.0,No
C3416,Male,1,No,No,52,East,22.0,No
C3417,Female,0,Yes,No,61,East,20.0,No
C3418,Female,0,Yes,No,26,South,32.0,No
C3419,Female,0,No,No,15,West,19.0,Yes
C3420,Male,0,Yes,Yes,22,South,19.0,Yes
C3421,Male,0,No,No,65,North,89.0,No
C3422,Male,0,Yes,No,26,North,71.0,No
C3423,Male,0,No,Yes,21,North,,No
C3424,Male,0,,No,24,South,58.0,No
C3425,Male,1,No,No,16,West,86.0,No
C3426,Female,0,Yes,Yes,32,East,47.0,No
C3427,Female,0,Yes,No,16,North,61.0,Yes
C3428,Male,1,Yes,No,42,West,27.0,Yes
C3429,Female,0,Yes,No,32,East,47.0,No
C3430,Female,0,No,No,50,East,66.0,No
C3431,Male,1,Yes,No,41,South,52.0,No
C3432,Female,0,Yes,No,24,West,82.0,Yes
C3433,Male,0,Yes,Yes,13,South,34.0,No
C3434,Male,0,No,Yes,10,North,48.0,No
C3435,Female,0,Yes,Yes,42,South,87.0,No
C3436,Male,0,No,Yes,41,East,69.0,Yes
C3437,Male,0,No,Yes,3,East,43.0,No
C3438,Male,0,No,No,55,North,22.0,No
C3439,Male,0,No,No,16,North,31.0,No
C3440,Male,0,Yes,Yes,44,East,68.0,No
C3441,Male,0,No,Yes,30,East,32.0,No
C3442,Male,1,No,Yes,37,South,29.0,Yes
C3443,Male,0,No,,60,West,63.0,No
C3444,Female,1,No,Yes,24,West,81.0,No
C3445,Female,0,Yes,No,26,North,89.0,Yes
C3446,Female,0,Yes,No,58,East,76.0,No
C3447,Male,0,No,No,9,North,43.0,No
C3448,Male,0,No,No,61,East,46.0,No
C3449,Female,0,Yes,Yes,19,South,,No
C3450,Female,0,Yes,Yes,28,North,67.0,No
C3451,Female,0,Yes,Yes,7,West,42.0,No
C3452,Male,0,No,Yes,45,West,57.0,No
C3453,Female,0,No,Yes,63,North,49.0,No
C3454,Female,0,No,No,37,North,54.0,No
C3455,Male,0,Yes,Yes,16,South,27.0,No
C3456,Female,0,Yes,No,5,East,55.0,Yes
C3457,Male,0,Yes,Yes,29,West,,No
C3458,Male,0,Yes,No,52,East,44.0,No
C3459,Male,0,,No,23,East,24.0,Yes
C3460,Female,1,Yes,Yes,6,West,90.0,No
C3461,Female,0,No,Yes,36,East,26.0,Yes
C3462,Male,0,No,No,57,East,76.0,No
C3463,Female,0,No,No,33,East,53.0,No
C3464,Female,1,Yes,No,49,West,47.0,No
C3465,Female,0,Yes,Yes,41,North,36.0,No
C3466,Female,1,Yes,No,55,South,58.0,No
C3467,Male,0,No,Yes,26,North,72.0,No
C3468,Female,0,No,No,37,West,,No
C3469,Male,1,Yes,No,17,South,,No
C3470,Male,0,,,32,South,87.0,No
C3471,Female,0,No,Yes,28,West,41.0,No
C3472,Male,0,No,Yes,25,West,79.0,No
C3473,Female,1,No,,47,West,59.0,No
C3474,Female,0,Yes,No,22,North,39.0,Yes
C3475,Male,0,Yes,,61,West,33.0,No
C3476,Male,0,Yes,No,44,South,30.0,No
C3477,Male,0,Yes,No,20,North,54.0,No
C3478,Male,1,No,Yes,50,South,69.0,Yes
C3479,Female,0,Yes,,47,East,41.0,Yes
C3480,Female,0,Yes,Yes,47,North,34.0,No
C3481,Female,1,No,Yes,72,East,33.0,No
C3482,Male,0,Yes,Yes,51,West,18.0,No
C3483,Male,0,No,No,55,South,18.0,No
C3484,Male,0,Yes,No,39,South,47.0,No
C3485,Female,0,No,Yes,14,South,41.0,Yes
C3486,Male,0,Yes,No,69,West,63.0,No
C3487,Female,0,No,No,47,North,19.0,No
C3488,Male,0,Yes,No,21,South,32.0,Yes
C3489,Female,0,Yes,Yes,15,South,46.0,No
C3490,Female,0,,Yes,1,West,,No
C3491,Male,0,Yes,No,10,North,30.0,No
C3492,Male,0,,Yes,23,South,82.0,Yes
C3493,Female,0,No,,18,South,62.0,No
C3494,Female,1,No,No,58,West,64.0,No
C3495,Male,0,Yes,Yes,52,North,33.0,No
C3496,Male,0,Yes,No,46,East,20.0,No
C3497,Female,0,Yes,No,13,North,87.0,Yes
C3498,Male,0,Yes,Yes,17,West,22.0,Yes
C3499,Female,0,No,Yes,67,East,43.0,No
C3500,Female,0,No,No,61,East,32.0,No
C3501,Male,0,Yes,No,65,South,90.0,No
C3502,Male,1,No,No,53,South,72.0,No
C3503,Male,0,No,No,5,North,39.0,No
C3504,Male,0,No,No,32,East,54.0,No
C3505,Male,0,Yes,,45,West,46.0,No
C3506,Female,0,Yes,No,56,South,43.0,No
C3507,Female,0,No,No,5,West,87.0,No
C3508,Male,0,Yes,No,34,North,28.0,No
C3509,Male,0,Yes,No,61,West,37.0,No
C3510,Male,0,Yes,No,62,South,87.0,No
C3511,Female,0,Yes,No,69,South,50.0,No
C3512,Male,0,No,No,63,South,47.0,Yes
C3513,Male,0,No,No,44,East,,No
C3514,Female,0,Yes,,28,East,51.0,No
C3515,Female,0,Yes,No,70,South,22.0,No
C3516,Male,0,No,Yes,13,East,29.0,Yes
C3517,Male,0,Yes,Yes,43,North,69.0,No
C3518,Male,1,No,No,30,South,68.0,No
C3519,Female,0,No,Yes,26,South,38.0,No
C3520,Male,0,Yes,Yes,63,East,88.0,No
C3521,Male,0,No,Yes,57,East,75.0,No
C3522,Male,0,No,,64,East,81.0,No
C3523,Female,0,Yes,,49,East,23.0,No
C3524,Female,1,Yes,Yes,52,North,66.0,Yes
C3525,Male,0,No,Yes,63,West,89.0,No
C3526,Male,1,Yes,Yes,13,North,54.0,Yes
C3527,Female,1,No,Yes,45,East,27.0,No
C3528,Female,0,No,Yes,46,North,83.0,Yes
C3529,Female,0,Yes,No,41,East,73.0,No
C3530,Female,0,Yes,Yes,46,East,88.0,No
C3531,Female,0,No,Yes,1,South,83.0,Yes
C3532,Female,1,,No,68,East,62.0,No
C3533,Female,0,No,No,12,North,85.0,No
C3534,Female,1,No,Yes,35,North,81.0,No
C3535,Female,0,No,Yes,33,East,33.0,No
C3536,Male,1,Yes,No,58,West,,No
C3537,Male,1,No,No,35,South,38.0,No
C3538,Male,0,No,No,46,South,,No
C3539,Female,0,No,No,66,East,,No
C3540,Male,0,,No,44,East,27.0,No
C3541,Female,1,No,No,26,South,30.0,Yes
C3542,Female,1,No,No,42,West,51.0,No
C3543,Male,0,Yes,Yes,30,East,76.0,No
C3544,Female,0,No,,32,North,66.0,No
C3545,Male,0,Yes,Yes,36,North,23.0,No
C3546,Male,1,Yes,Yes,19,South,29.0,Yes
C3547,Male,0,No,No,22,East,46.0,No
C3548,Female,0,Yes,Yes,65,North,43.0,No
C3549,Male,0,No,Yes,57,West,85.0,No
C3550,Female,0,No,No,11,South,33.0,No
C3551,Male,0,Yes,No,26,East,,No
C3552,Male,0,Yes,,48,North,36.0,No
C3553,Male,0,No,Yes,19,West,64.0,No
C3554,Female,0,No,Yes,12,West,49.0,No
C3555,Female,0,No,Yes,67,North,87.0,No
C3556,Female,0,No,No,56,West,87.0,No
C3557,Male,0,Yes,Yes,18,South,78.0,Yes
C3558,Male,0,Yes,,5,East,22.0,Yes
C3559,Female,1,No,Yes,24,West,76.0,No
C3560,Female,0,No,No,38,East,19.0,No
C3561,Female,1,Yes,No,67,West,19.0,Yes
C3562,Female,0,No,No,70,West,20.0,No
C3563,Female,0,No,No,52,West,87.0,No
C3564,Female,0,No,,39,North,60.0,No
C3565,Male,0,Yes,No,59,South,22.0,No
C3566,Female,0,No,No,26,East,67.0,Yes
C3567,Male,0,No,Yes,65,East,27.0,No
C3568,Male,0,No,Yes,48,East,44.0,No
C3569,Female,0,No,,53,North,41.0,Yes
C3570,Female,0,,Yes,9,West,39.0,No
C3571,Male,0,No,No,5,West,20.0,No
C3572,Female,0,No,No,72,South,33.0,No
C3573,Female,0,Yes,No,61,North,47.0,No
C3574,Male,0,Yes,Yes,21,North,60.0,No
C3575,Male,0,No,Yes,63,North,21.0,No
C3576,Male,0,Yes,Yes,20,East,57.0,Yes
C3577,Female,1,Yes,No,58,West,33.0,No
C3578,Male,1,Yes,No,45,North,89.0,Yes
C3579,Female,0,Yes,Yes,22,East,33.0,Yes
C3580,Male,0,Yes,No,63,East,83.0,No
C3581,Male,0,Yes,No,30,South,,Yes
C3582,Male,0,No,No,63,East,37.0,No
C3583,Female,0,No,Yes,44,East,68.0,No
C3584,Female,0,,No,67,West,74.0,No
C3585,Male,0,Yes,Yes,58,South,68.0,Yes
C3586,Male,0,No,Yes,65,East,35.0,No
C3587,Male,0,No,No,36,South,76.0,No
C3588,Female,0,No,No,6,North,45.0,No
C3589,Male,0,Yes,Yes,37,North,86.0,Yes
C3590,Female,0,Yes,Yes,55,South,45.0,No
C3591,Male,0,No,No,59,North,30.0,No
C3592,Male,0,No,No,38,South,23.0,Yes
C3593,Male,0,No,No,25,East,46.0,No
C3594,Male,0,No,No,33,East,26.0,No
C3595,Male,0,Yes,No,13,North,46.0,No
C3596,Male,1,No,No,38,South,55.0,Yes
C3597,Female,0,Yes,No,58,East,82.0,No
C3598,Male,1,No,No,20,South,73.0,No
C3599,Female,0,No,No,17,South,47.0,No
C3600,Male,0,No,Yes,24,East,76.0,No
C3601,Male,0,Yes,Yes,26,North,75.0,Yes
C3602,Female,0,Yes,No,40,South,27.0,No
C3603,Male,0,No,Yes,32,North,38.0,No
C3604,Female,0,No,No,37,North,73.0,No
C3605,Female,0,No,No,60,West,43.0,Yes
C3606,Male,1,No,No,57,South,32.0,Yes
C3607,Female,0,Yes,,58,East,52.0,No
C3608,Female,0,No,Yes,67,East,32.0,No
C3609,Male,0,No,No,22,North,23.0,No
C3610,Female,0,,Yes,58,North,45.0,No
C3611,Male,0,Yes,No,49,West,,No
C3612,Male,1,No,No,49,West,46.0,No
C3613,Male,1,Yes,No,42,South,65.0,No
C3614,Male,0,No,No,40,South,80.0,No
C3615,Female,0,No,Yes,71,West,75.0,No
C3616,Male,0,Yes,Yes,46,South,38.0,No
C3617,Male,1,Yes,Yes,22,North,39.0,Yes
C3618,Female,0,No,No,21,South,44.0,No
C3619,Male,0,No,No,51,South,74.0,No
C3620,Male,0,Yes,No,14,North,27.0,No
C3621,Female,0,Yes,No,9,South,39.0,No
C3622,Female,0,No,No,18,East,61.0,Yes
C3623,Female,0,No,Yes,13,East,45.0,No
C3624,Female,1,Yes,No,17,North,67.0,No
C3625,Female,1,No,Yes,25,South,,Yes
C3626,Female,0,Yes,No,54,East,18.0,No
C3627,Female,0,Yes,Yes,16,North,51.0,No
C3628,Male,1,Yes,No,24,North,52.0,No
C3629,Female,1,No,Yes,23,South,78.0,No
C3630,Female,0,Yes,Yes,41,North,47.0,No
C3631,Female,0,No,No,33,West,85.0,No
C3632,Male,0,Yes,Yes,42,East,,No
C3633,Male,0,No,No,48,South,82.0,No
C3634,Female,0,No,No,18,East,54.0,No
C3635,Female,0,No,No,63,South,81.0,No
C3636,Female,0,No,No,11,North,18.0,Yes
C3637,Male,1,No,No,24,North,32.0,Yes
C3638,Male,0,No,Yes,61,East,30.0,No
C3639,Female,0,Yes,Yes,64,North,46.0,No
C3640,Male,0,Yes,No,36,South,72.0,No
C3641,Female,0,No,No,53,North,62.0,No
C3642,Male,0,Yes,No,47,North,21.0,No
C3643,Male,0,Yes,No,52,East,81.0,No
C3644,Female,0,No,No,57,West,32.0,No
C3645,Female,1,Yes,No,23,East,65.0,Yes
C3646,Female,0,No,,59,East,73.0,Yes
C3647,Female,0,Yes,No,69,West,87.0,No
C3648,Male,0,No,No,56,North,32.0,Yes
C3649,Male,0,No,No,42,North,56.0,No
C3650,Male,0,No,No,18,South,86.0,No
C3651,Female,1,Yes,Yes,71,South,77.0,No
C3652,Male,0,,No,33,South,61.0,Yes
C3653,Female,0,No,Yes,3,North,60.0,No
C3654,Male,1,No,Yes,28,North,21.0,No
C3655,Female,0,No,No,1,East,67.0,Yes
C3656,Female,1,Yes,Yes,63,West,56.0,Yes
C3657,Male,0,No,No,47,South,71.0,No
C3658,Female,0,No,No,37,North,40.0,No
C3659,Female,0,Yes,No,48,East,77.0,Yes
C3660,Male,0,No,No,19,South,52.0,Yes
C3661,Female,0,No,No,14,North,71.0,No
C3662,Female,0,,,67,South,75.0,No
C3663,Female,0,,No,65,East,79.0,No
C3664,Male,1,,Yes,26,West,65.0,No
C3665,Male,0,No,Yes,10,East,24.0,Yes
C3666,Female,1,No,No,70,South,62.0,No
C3667,Male,0,No,Yes,43,South,30.0,No
C3668,Female,0,No,,70,North,70.0,Yes
C3669,Female,0,No,No,72,West,56.0,No
C3670,Female,0,No,Yes,59,East,35.0,No
C3671,Female,1,Yes,Yes,3,North,39.0,Yes
C3672,Female,0,Yes,Yes,5,East,53.0,Yes
C3673,Male,0,Yes,No,37,South,70.0,No
C3674,Female,0,,No,52,West,89.0,No
C3675,Male,0,Yes,No,66,West,20.0,No
C3676,Male,0,Yes,Yes,63,North,79.0,No
C3677,Female,0,,No,7,East,46.0,No
C3678,Female,0,Yes,,53,South,90.0,No
C3679,Male,0,Yes,No,6,North,25.0,Yes
C3680,Male,0,Yes,No,7,East,63.0,No
C3681,Male,0,No,No,44,East,73.0,Yes
C3682,Female,0,Yes,No,18,North,66.0,No
C3683,Male,1,Yes,No,54,East,60.0,No
C3684,Female,0,Yes,Yes,29,East,,No
C3685,Female,0,No,No,25,North,30.0,No
C3686,Female,0,No,No,63,South,74.0,No
C3687,Male,0,No,No,68,East,19.0,No
C3688,Female,1,Yes,No,13,North,82.0,Yes
C3689,Female,0,No,No,32,West,59.0,No
C3690,Female,0,No,,27,North,75.0,No
C3691,Female,0,Yes,No,51,North,27.0,No
C3692,Female,0,Yes,No,34,North,80.0,No
C3693,Male,0,Yes,Yes,28,East,88.0,No
C3694,Female,0,No,No,72,East,78.0,No
C3695,Female,0,Yes,No,30,South,18.0,No
C3696,Male,0,Yes,Yes,9,South,43.0,No
C3697,Female,0,No,Yes,13,West,22.0,No
C3698,Male,0,No,Yes,64,North,52.0,No
C3699,Female,0,No,Yes,38,South,30.0,No
C3700,Male,0,No,Yes,22,North,44.0,No
C3701,Male,0,No,Yes,31,North,29.0,Yes
C3702,Female,0,No,No,42,South,,No
C3703,Female,0,Yes,Yes,62,North,,No
C3704,Female,0,Yes,No,64,South,48.0,No
C3705,Male,1,No,No,9,West,86.0,Yes
C3706,Male,1,No,,44,North,54.0,No
C3707,Male,0,No,No,63,West,19.0,No
C3708,Female,0,Yes,No,40,East,88.0,No
C3709,Male,0,Yes,,41,South,82.0,No
C3710,Male,0,Yes,,72,East,20.0,No
C3711,Female,0,No,,50,South,37.0,No
C3712,Male,0,No,Yes,20,North,19.0,Yes
C3713,Male,1,,Yes,70,West,59.0,Yes
C3714,Female,0,No,Yes,42,East,60.0,Yes
C3715,Male,0,,Yes,33,West,38.0,No
C3716,Female,0,Yes,No,63,West,62.0,No
C3717,Female,0,Yes,Yes,57,North,37.0,Yes
C3718,Female,0,No,No,65,North,60.0,Yes
C3719,Female,0,Yes,Yes,52,North,67.0,No
C3720,Female,0,No,No,6,West,60.0,No
C3721,Male,0,No,Yes,7,West,41.0,No
C3722,Male,0,Yes,,9,East,77.0,Yes
C3723,Female,0,Yes,Yes,61,North,49.0,No
C3724,Female,0,Yes,No,34,North,22.0,No
C3725,Male,0,,,35,West,19.0,No
C3726,Female,0,Yes,No,20,West,43.0,No
C3727,Female,1,Yes,Yes,58,North,42.0,No
C3728,Female,0,No,No,60,North,67.0,No
C3729,Male,1,No,Yes,54,South,56.0,No
C3730,Male,1,No,No,35,North,28.0,No
C3731,Female,0,No,Yes,47,West,80.0,No
C3732,Female,0,No,Yes,46,South,85.0,No
C3733,Male,1,No,No,4,East,35.0,No
C3734,Male,0,Yes,No,10,South,,No
C3735,Female,0,Yes,No,40,South,59.0,No
C3736,Female,1,No,No,55,North,77.0,No
C3737,Male,0,No,No,40,West,39.0,No
C3738,Male,0,No,No,23,East,57.0,No
C3739,Male,0,No,Yes,15,South,,No
C3740,Female,0,No,Yes,5,South,20.0,No
C3741,Male,0,Yes,No,40,North,,No
C3742,Female,0,Yes,No,18,North,80.0,No
C3743,Male,0,Yes,No,21,East,,No
C3744,Male,0,No,No,3,East,88.0,Yes
C3745,Male,0,Yes,No,46,South,88.0,Yes
C3746,Male,0,Yes,No,53,West,,No
C3747,Female,0,Yes,,20,East,,Yes
C3748,Female,0,Yes,Yes,59,South,20.0,Yes
C3749,Male,0,Yes,No,21,North,60.0,No
C3750,Female,0,Yes,No,51,West,34.0,No
C3751,Male,1,No,No,25,East,70.0,No
C3752,Male,0,Yes,No,68,North,69.0,Yes
C3753,Male,0,Yes,No,10,East,50.0,Yes
C3754,Male,0,No,Yes,67,South,77.0,No
C3755,Female,1,No,Yes,9,West,85.0,No
C3756,Male,0,Yes,No,29,West,73.0,Yes
C3757,Male,0,Yes,No,37,East,81.0,No
C3758,Female,0,No,Yes,71,East,25.0,No
C3759,Male,0,Yes,No,38,North,86.0,No
C3760,Male,0,Yes,Yes,72,East,50.0,No
C3761,Male,0,Yes,No,59,West,42.0,No
C3762,Female,0,Yes,,57,South,88.0,No
C3763,Male,1,No,No,60,East,24.0,No
C3764,Female,0,No,No,28,West,76.0,No
C3765,Male,0,No,Yes,28,North,50.0,No
C3766,Male,0,No,No,46,North,58.0,No
C3767,Female,1,Yes,No,71,East,50.0,No
C3768,Male,0,No,,67,West,46.0,No
C3769,Male,1,Yes,,55,West,56.0,No
C3770,Female,1,Yes,No,38,East,74.0,No
C3771,Female,0,,No,18,West,81.0,No
C3772,Female,0,No,No,63,East,83.0,No
C3773,Female,0,Yes,No,5,North,26.0,No
C3774,Female,0,No,No,44,West,46.0,Yes
C3775,Male,0,Yes,No,29,North,45.0,No
C3776,Female,0,Yes,No,14,North,70.0,No
C3777,Male,1,Yes,No,58,South,63.0,No
C3778,Male,0,No,Yes,44,South,56.0,No
C3779,Male,1,No,No,18,South,75.0,Yes
C3780,Female,0,No,,7,North,71.0,No
C3781,Female,0,Yes,No,62,South,23.0,No
C3782,Male,1,Yes,No,45,North,62.0,No
C3783,Female,0,No,Yes,16,South,57.0,No
C3784,Female,0,Yes,Yes,64,West,40.0,No
C3785,Female,0,Yes,No,37,West,59.0,No
C3786,Female,0,,No,25,West,55.0,No
C3787,Male,0,No,No,9,South,33.0,No
C3788,Male,0,Yes,No,55,East,64.0,No
C3789,Female,0,Yes,No,28,South,38.0,No
C3790,Male,1,Yes,Yes,9,North,38.0,No
C3791,Female,0,No,No,12,East,42.0,No
C3792,Female,1,No,Yes,18,East,78.0,No
C3793,Male,0,No,No,56,West,71.0,Yes
C3794,Male,0,Yes,No,58,East,77.0,No
C3795,Male,0,Yes,No,51,North,,No
C3796,Female,0,,Yes,32,West,78.0,No
C3797,Male,1,No,Yes,48,East,49.0,No
C3798,Female,0,No,No,8,West,70.0,No
C3799,Male,0,Yes,,30,West,61.0,Yes
C3800,Male,0,No,No,26,South,28.0,No
C3801,Female,0,No,Yes,24,North,64.0,No
C3802,Female,1,No,No,27,North,77.0,Yes
C3803,Female,1,No,Yes,39,North,53.0,No
C3804,Female,0,Yes,Yes,66,North,77.0,No
C3805,Female,0,Yes,Yes,51,South,50.0,No
C3806,Female,0,Yes,No,50,West,59.0,No
C3807,Female,0,No,No,45,West,30.0,No
C3808,Female,1,No,Yes,33,East,31.0,No
C3809,Male,0,No,Yes,19,North,75.0,No
C3810,Female,0,Yes,Yes,13,South,57.0,No
C3811,Female,0,No,No,22,East,82.0,No
C3812,Male,1,No,Yes,20,North,22.0,No
C3813,Female,0,Yes,No,5,West,47.0,No
C3814,Male,0,No,No,32,West,62.0,Yes
C3815,Male,0,Yes,No,30,South,75.0,No
C3816,Female,0,Yes,No,26,East,56.0,No
C3817,Male,0,Yes,Yes,4,North,29.0,Yes
C3818,Female,0,No,No,67,East,51.0,Yes
C3819,Male,0,No,No,43,North,31.0,No
C3820,Male,0,Yes,No,30,North,55.0,No
C3821,Male,0,,No,16,East,33.0,No
C3822,Female,0,No,Yes,71,East,78.0,No
C3823,Female,0,No,No,39,East,76.0,No
C3824,Male,0,Yes,Yes,41,South,84.0,Yes
C3825,Male,0,No,Yes,31,East,28.0,No
C3826,Female,0,No,Yes,49,West,28.0,Yes
C3827,Female,1,Yes,Yes,13,West,,Yes
C3828,Male,0,Yes,No,41,West,55.0,No
C3829,Male,0,No,No,28,West,,No
C3830,Female,0,Yes,No,64,East,58.0,No
C3831,Female,0,No,,19,East,18.0,No
C3832,Female,0,Yes,No,72,North,55.0,No
C3833,Female,0,No,No,25,North,77.0,No
C3834,Female,0,Yes,No,38,West,36.0,Yes
C3835,Male,0,Yes,No,3,West,76.0,Yes
C3836,Female,0,Yes,No,2,East,85.0,No
C3837,Male,0,No,Yes,5,South,27.0,Yes
C3838,Female,0,No,No,61,North,34.0,No
C3839,Male,0,Yes,No,20,South,,Yes
C3840,Female,0,Yes,No,38,South,46.0,No
C3841,Female,0,No,No,36,South,23.0,No
C3842,Male,1,Yes,Yes,46,West,83.0,No
C3843,Male,1,No,Yes,37,North,,No
C3844,Female,0,Yes,No,54,East,48.0,No
C3845,Female,0,No,No,21,South,42.0,No
C3846,Female,1,No,Yes,21,West,38.0,Yes
C3847,Female,0,No,Yes,70,West,33.0,No
